Id,MSSubClass,MSZoning,LotArea,LotShape,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,SaleCondition,SalePrice
1274,80,2,9.351145248567203,0,6,7,49,2,5,84.0,4,4,0,0,719,6,0,300,1019,2,7.2130316598348685,0,0,1,0,5,1,2,1,49.0,2,1,312,0,0,0,0,163,0,5,2,12.083905011555967
1275,50,2,8.587092318795905,3,5,6,97,4,9,0.0,4,4,4,6,0,6,0,661,661,0,6.493753839851687,589,0,0,3,8,1,2,3,22.0,3,2,552,242,0,81,0,0,0,11,2,11.842229212112827
1276,90,2,9.336532397213944,3,5,5,59,57,0,567.0,4,4,4,5,220,6,0,708,928,2,6.833031732786202,992,0,0,3,10,0,3,3,59.0,3,2,400,0,0,0,0,0,0,7,2,11.827736204810266
1277,60,2,9.467769401256945,0,6,6,37,37,3,0.0,4,1,4,1,593,6,0,130,723,4,6.5998704992128365,660,0,0,3,6,1,5,0,37.0,3,2,497,294,116,0,0,0,0,12,2,11.99535161421452
1278,80,2,9.790934566296796,0,6,5,42,33,3,359.0,2,4,0,0,528,6,0,1152,1680,1,7.452402451223638,0,0,1,3,7,1,2,0,42.0,2,2,480,0,0,0,0,0,0,6,2,12.195517131590655
1279,60,2,9.156200925875538,3,8,5,6,6,8,0.0,2,4,4,2,804,6,0,324,1128,0,7.0282014320580055,903,0,1,2,7,1,2,0,6.0,2,2,577,0,211,0,0,0,0,3,2,12.375815420117268
1280,50,4,8.922658299524402,3,4,4,90,60,4,0.0,4,4,4,6,0,6,0,698,698,4,6.548219102762372,430,0,0,3,6,0,3,3,30.0,2,2,528,30,0,164,0,0,0,4,0,11.13312810361064
1281,20,2,9.190953658175992,0,7,5,7,7,8,110.0,2,4,4,2,788,6,0,785,1573,0,7.360739903058278,0,0,1,2,6,0,3,0,7.0,2,2,544,0,72,0,0,0,0,3,2,12.332705296463539
1282,20,2,8.993303139093733,0,7,5,16,16,3,54.0,2,4,4,0,1053,6,0,256,1309,4,7.199678345691173,0,0,1,3,6,1,5,0,16.0,0,2,484,0,58,0,0,90,0,7,2,12.100712129872349
1283,20,2,9.0825070004663,0,5,7,32,1,3,0.0,2,4,3,3,532,5,144,364,1040,4,6.9469759921354175,0,0,0,2,5,0,3,3,32.0,3,2,484,0,0,0,0,288,0,9,2,11.921718363171067
1284,90,2,9.148464968258097,3,6,5,39,39,4,0.0,4,4,0,6,0,6,0,912,912,4,6.815639990074331,912,0,0,3,8,0,3,4,2010.0,1,0,0,128,0,0,0,0,0,4,2,11.842229212112827
1285,50,2,9.173468897200276,3,6,7,91,20,9,0.0,4,4,4,6,0,6,0,804,804,0,7.4377951216719325,748,0,0,2,10,1,2,3,41.0,3,1,336,272,0,42,0,116,0,3,2,12.037653993905213
1286,50,3,8.699514748210191,3,6,6,70,59,4,0.0,4,4,4,6,0,6,0,780,780,0,6.715383386334682,587,0,0,3,6,1,2,3,70.0,3,1,280,45,0,0,0,0,0,5,2,11.794337924408412
1287,20,2,9.189116735524557,3,6,5,47,47,3,451.0,4,4,4,0,569,5,81,678,1328,4,7.191429330036379,0,0,1,3,6,2,2,0,47.0,3,2,528,0,26,0,0,0,0,6,2,11.870599909242046
1288,20,2,10.505067539570582,0,5,5,42,42,9,621.0,4,4,0,5,812,6,0,812,1624,1,7.366445148327599,0,0,0,3,7,0,3,0,42.0,3,2,390,168,198,0,0,0,0,6,2,12.154779351142626
1289,120,2,8.641885635373555,0,8,5,9,9,2,0.0,2,4,4,2,1158,6,0,343,1501,0,7.413970290190443,0,0,1,0,5,1,0,0,9.0,0,2,499,212,59,0,0,0,0,10,2,12.535376392672775
1290,60,2,9.31154225248515,0,8,5,0,0,8,788.0,2,4,3,6,0,6,0,1085,1085,0,7.021083964289139,850,0,0,0,8,1,2,2,0.0,0,3,753,177,74,0,0,0,0,10,3,12.546109948315882
1291,80,2,9.554780778246572,0,5,7,46,46,9,86.0,4,4,0,2,1014,6,0,138,1152,4,7.049254841255838,0,0,1,3,6,1,2,0,46.0,2,2,484,227,0,0,0,0,0,4,2,12.103486056755074
1292,160,3,7.426549072397305,3,5,7,37,37,2,268.0,4,4,4,0,231,6,0,399,630,4,6.4457198193855785,672,0,0,3,6,0,3,3,37.0,3,1,264,185,0,0,0,0,0,2,2,11.691071650353704
1293,70,3,8.794824928014519,3,5,4,117,44,9,0.0,4,4,4,6,0,6,0,994,994,4,7.228388451573603,994,0,0,3,11,0,3,0,24.0,2,1,432,0,287,0,0,0,0,12,2,11.585246126549855
1294,60,2,9.224243277145174,3,7,5,30,30,3,0.0,2,4,4,2,194,6,0,638,832,4,6.723832440821209,832,0,0,3,8,1,5,0,30.0,2,2,528,0,28,0,0,259,0,3,2,12.000891794590135
1295,20,2,9.008468955937511,3,5,7,51,16,10,0.0,4,4,4,5,167,6,0,697,864,4,6.761572768804054,0,0,1,3,5,0,3,3,49.0,3,2,572,0,0,0,0,0,0,4,2,11.652687407345386
1296,20,2,9.035986984831405,3,5,5,38,38,3,168.0,4,4,0,1,1016,6,0,36,1052,2,6.958448393297656,0,0,1,3,5,0,3,0,38.0,2,1,288,356,0,0,0,0,0,11,2,11.83862560460953
1297,20,2,9.071078304642676,3,5,6,45,45,4,148.0,4,4,3,0,776,6,0,344,1120,2,7.0282014320580055,0,0,1,3,6,0,3,0,45.0,2,2,525,192,20,123,0,0,0,12,2,11.951180395901384
1298,180,3,8.209308411646937,3,6,5,1,0,8,82.0,2,4,1,2,547,6,0,0,547,2,6.977281341630747,0,0,1,3,5,0,3,1,1.0,0,2,525,0,44,0,0,0,0,6,3,11.849397701591439
1299,60,2,11.064871176788817,2,10,5,0,0,7,796.0,0,4,1,2,5644,6,0,466,6110,0,8.453614209773368,950,0,2,0,12,3,2,0,0.0,0,2,1418,214,292,0,0,0,480,1,3,11.982929094215965
1300,20,2,8.922658299524402,3,5,7,51,16,1,0.0,4,4,4,3,340,5,906,0,1246,0,7.127693699347399,0,0,1,2,6,0,3,0,51.0,2,1,305,218,0,0,0,0,0,5,2,11.944707881395766
1301,60,2,9.283776690049363,0,7,5,10,10,8,344.0,2,4,4,2,694,6,0,284,978,0,6.912742820493176,978,0,0,2,9,1,5,0,10.0,0,2,490,0,0,0,0,0,0,5,2,12.323855681186556
1302,70,2,8.922658299524402,0,6,7,67,59,9,0.0,4,4,4,1,547,6,0,224,771,1,6.6240652277998935,741,0,0,2,7,2,2,0,67.0,3,1,213,0,0,0,0,224,0,11,2,12.08672588789761
1303,60,2,9.222268942841458,3,8,5,12,12,8,391.0,2,4,4,2,740,6,0,425,1165,0,7.0925737159746784,1323,0,1,2,8,1,5,0,12.0,2,3,844,309,78,0,0,0,0,12,2,12.577636201962655
1304,20,2,9.069698042173718,3,7,5,1,1,8,228.0,2,4,0,6,0,6,0,1616,1616,0,7.38770923908104,0,0,0,2,7,0,3,0,1.0,2,3,834,208,59,0,0,0,0,4,2,12.354492650648446
1305,160,3,8.12058871174027,3,7,5,2,2,8,117.0,2,4,4,6,0,6,0,976,976,0,6.883462586413093,732,0,0,2,7,0,3,3,2.0,3,2,380,0,40,0,0,0,0,4,2,11.77528972943772
1306,20,2,9.485924559229828,0,9,5,3,2,8,300.0,0,4,4,2,1572,6,0,80,1652,0,7.409741954080922,0,0,1,0,6,2,0,0,3.0,0,2,840,404,102,0,0,0,0,11,2,12.691580461311874
1307,120,2,8.847216104357543,0,7,5,1,0,8,94.0,2,4,4,6,0,6,0,1368,1368,0,7.221105098182496,0,0,0,2,6,1,2,0,1.0,2,2,474,132,35,0,0,0,0,9,3,12.218495165528731
1308,20,2,8.996156562033446,3,5,5,15,14,8,0.0,2,1,4,0,746,6,0,244,990,0,6.8977049431286375,0,0,1,3,5,0,3,3,9.0,3,2,480,0,64,0,0,0,0,5,2,11.83500896413934
1309,20,3,9.392661928770137,3,5,7,60,3,4,0.0,4,4,4,2,144,0,608,172,924,0,7.022868086082642,0,0,1,2,6,0,3,0,60.0,3,2,528,0,36,0,0,0,0,5,2,11.898187865760873
1310,20,2,8.875287128108383,3,6,5,17,17,3,88.0,2,4,4,2,1200,6,0,78,1278,2,7.1654934750608446,0,0,1,2,6,0,3,0,17.0,2,2,496,112,51,0,0,0,0,6,2,12.096257779522967
1311,20,2,9.769956159911604,3,7,8,51,8,1,0.0,2,4,0,2,1406,6,0,496,1902,4,7.550661243105337,0,0,1,0,7,2,5,0,51.0,0,2,567,0,207,162,0,0,0,5,2,12.721885810807205
1312,20,2,9.084096645401932,3,7,5,2,0,8,80.0,2,4,4,2,925,6,0,349,1274,0,7.149916836132108,0,0,1,2,6,0,3,0,2.0,2,2,508,264,98,0,0,0,0,1,3,12.220961258023925
1313,60,2,9.166597449028263,0,8,5,17,17,9,336.0,0,4,4,2,482,6,0,971,1453,0,7.281385663570282,1357,0,0,2,9,1,0,0,17.0,2,2,750,500,0,0,0,0,0,6,2,12.618182296357007
1314,60,2,9.600624158088683,0,9,5,11,11,8,165.0,2,4,4,6,0,6,0,1393,1393,0,7.259819610363187,1177,0,0,2,10,1,5,2,11.0,0,3,779,668,30,0,0,0,0,5,2,12.716402146247475
1315,20,2,9.010669176847117,3,4,6,53,53,9,0.0,4,4,4,5,732,6,0,216,948,0,6.854354502255021,0,0,1,3,5,1,5,3,51.0,3,1,280,0,36,0,0,0,0,10,2,11.686878772093667
1316,60,2,9.312445594913337,3,6,5,39,39,3,0.0,1,4,3,0,500,2,276,176,952,4,6.9957661563048505,1020,0,0,3,9,2,2,0,39.0,3,2,576,280,0,0,0,0,0,6,2,12.239990863733635
1317,20,2,9.232688775639943,0,8,5,1,1,8,270.0,0,4,1,6,0,6,0,1622,1622,0,7.396335293800808,0,0,1,0,8,1,2,0,1.0,2,3,860,172,42,0,0,0,0,1,2,12.596400426884427
1318,120,0,8.349957272040324,3,7,5,1,0,8,0.0,0,1,4,6,0,6,0,1352,1352,0,7.20934025660291,0,0,0,2,5,1,2,0,1.0,2,2,466,0,241,0,0,0,0,4,3,12.249610947544653
1319,20,2,9.601097851212073,1,8,5,5,4,8,178.0,2,4,1,6,0,6,0,1753,1753,0,7.4882935151594285,0,0,0,2,7,1,5,0,5.0,2,3,748,198,150,0,0,0,0,8,2,12.524526376648707
1320,20,2,9.231612507251723,3,4,5,53,53,9,132.0,4,4,4,0,492,6,0,372,864,0,6.854354502255021,0,0,0,3,5,0,3,0,53.0,3,1,248,0,0,0,0,0,0,2,2,11.617285480294473
1321,20,2,9.035986984831405,3,6,3,52,52,1,0.0,4,4,4,0,189,5,661,628,1478,2,7.298445101508148,0,0,1,3,6,2,2,0,52.0,2,2,442,114,0,0,0,216,0,6,2,11.960811288962345
1322,20,2,8.798907492088226,0,3,6,59,58,8,0.0,3,2,2,4,0,3,0,0,0,4,6.579251212010101,0,0,0,3,4,0,3,3,53.0,3,1,287,0,0,0,0,0,0,7,2,11.191341840842767
1323,60,2,9.22876950744455,0,7,5,18,18,3,0.0,2,4,4,2,674,6,0,76,750,0,6.966967138613982,862,0,1,2,8,1,5,0,18.0,2,2,564,240,39,0,0,0,0,6,2,12.154779351142626
1324,30,2,8.58110651715989,3,4,7,69,59,8,0.0,4,4,4,3,280,6,0,140,420,2,6.5624440936937205,0,0,0,1,5,0,3,4,2009.0,1,0,0,164,0,0,0,0,0,12,2,11.320553572322774
1325,20,2,9.208939391060555,3,8,5,1,0,8,428.0,0,4,0,6,0,6,0,1795,1795,0,7.492760300922379,0,0,0,2,7,1,2,0,0.0,2,3,895,0,49,0,0,0,0,2,3,11.898187865760873
1326,30,3,8.19863945529737,3,4,4,86,58,0,0.0,4,0,4,6,0,6,0,796,796,1,6.679599185844383,0,0,0,3,5,0,3,4,2008.0,1,0,0,0,0,100,0,0,0,1,2,10.915088464214607
1327,30,1,8.35936910622267,3,3,6,76,1,4,0.0,4,4,4,5,544,6,0,0,544,0,6.651571873589728,0,0,0,2,6,0,3,4,2007.0,1,0,0,0,0,286,0,0,0,5,2,11.277203131449161
1328,20,2,8.794824928014519,3,5,9,26,0,8,0.0,4,4,4,0,641,6,0,175,816,0,6.704414354964107,0,0,0,2,5,1,0,0,26.0,3,1,264,0,0,0,0,0,0,10,2,11.779128505744884
1329,50,3,9.25339986143663,3,6,7,88,58,1,0.0,2,4,4,3,493,6,0,1017,1510,0,7.367708572374371,1208,0,0,3,8,2,5,3,88.0,3,2,520,0,547,0,0,480,0,6,2,12.4529327234617
1330,60,2,9.114269903225447,0,7,5,8,8,8,0.0,2,4,4,6,0,6,0,935,935,2,6.86171134048073,677,0,0,3,8,1,5,0,8.0,0,2,462,0,28,0,0,0,0,6,2,12.08107615535549
1331,20,2,9.210340371976184,3,8,5,1,1,8,410.0,2,1,0,6,0,6,0,1588,1588,0,7.370230641807081,0,0,0,2,7,1,2,0,1.0,2,3,825,144,45,0,0,0,0,12,2,12.332705296463539
1332,80,2,9.285447844462988,0,5,5,30,30,4,0.0,4,4,0,0,483,6,0,428,911,2,6.860663671448287,0,0,0,3,6,0,3,3,30.0,3,2,576,0,0,0,0,0,0,7,2,11.794337924408412
1333,20,2,9.09121894106832,3,4,6,71,51,4,0.0,4,4,3,0,690,6,0,126,816,0,6.704414354964107,0,0,1,3,3,1,2,3,51.0,3,1,288,0,0,0,0,0,0,5,2,11.512925464970227
1334,50,3,8.881836305004146,3,5,6,68,11,9,0.0,4,4,4,6,0,6,0,803,803,0,6.688354713946763,557,0,0,2,6,0,3,3,55.0,3,1,297,0,65,190,0,0,0,7,2,11.740061037553975
1335,160,3,7.769800996003896,3,5,6,39,39,3,312.0,4,4,4,3,765,6,0,0,765,4,6.639875833826536,600,0,0,3,7,0,3,0,39.0,3,2,440,0,36,0,0,0,0,5,2,11.736069016284436
1336,20,2,9.174713194333034,3,6,5,32,32,5,360.0,2,4,4,0,686,6,0,664,1350,4,7.195937226475568,0,0,0,3,6,1,5,0,32.0,2,2,630,0,16,0,0,0,0,4,2,12.031123843065634
1337,90,2,9.131946304548169,0,5,5,35,35,5,564.0,4,4,4,6,0,6,0,1656,1656,4,7.412160334945206,0,0,0,3,8,0,3,3,35.0,3,2,506,0,211,0,0,0,0,11,2,11.813030057420569
1338,30,3,8.323122887587736,0,4,4,65,56,9,0.0,4,4,4,6,0,6,0,693,693,1,6.541029999189902,0,0,0,1,4,0,3,4,2006.0,1,0,0,0,20,0,0,0,0,3,2,10.868568448579717
1339,60,2,9.506734385029985,0,7,5,4,4,8,0.0,2,4,4,2,700,6,0,216,916,0,6.8243736700430855,941,0,1,2,8,0,3,2,4.0,2,2,492,146,91,0,0,0,0,6,2,12.206072645530176
1340,20,2,9.165343006045447,0,5,7,34,34,4,0.0,4,4,3,5,360,6,0,504,864,0,6.761572768804054,0,0,0,3,5,0,3,0,34.0,2,1,288,0,0,0,0,0,0,6,2,11.76368418331741
1341,20,2,9.023287640806329,3,4,5,36,36,4,0.0,4,4,4,6,0,6,0,858,858,4,6.77078942390898,0,0,0,3,5,0,3,3,33.0,3,4,480,0,0,0,0,0,0,6,2,11.719939634354555
1342,20,2,9.524786081697178,3,6,5,5,4,8,0.0,2,4,4,2,814,6,0,300,1114,0,7.015712420487231,0,0,1,2,6,0,3,3,4.0,3,2,576,0,78,0,0,0,0,7,2,11.951180395901384
1343,60,2,9.14580185083861,3,8,5,5,5,8,149.0,2,4,4,6,0,6,0,1284,1284,0,7.1577354842499075,885,0,0,2,7,1,2,0,5.0,2,2,647,192,87,0,0,0,0,8,2,12.339291489316395
1344,50,2,8.930361883909434,3,6,6,81,59,1,0.0,4,4,4,6,0,6,0,896,896,2,7.066466970136958,741,0,0,3,9,1,5,3,80.0,3,2,342,0,0,0,0,0,0,3,2,12.083905011555967
1345,60,2,9.314970621054265,0,7,5,1,1,8,0.0,2,4,4,6,0,6,0,728,728,0,6.590301048196687,728,0,0,2,8,1,5,0,1.0,0,2,440,0,0,0,0,0,0,7,3,11.956553034172742
1346,30,3,8.699514748210191,3,4,4,87,57,4,0.0,4,4,4,0,250,6,0,710,960,2,6.866933284461883,0,0,0,1,5,0,3,3,10.0,3,1,308,0,0,168,0,0,0,7,2,11.594505451962652
1347,20,2,9.941794386690717,1,7,7,38,3,1,0.0,4,4,4,1,297,5,68,1203,1568,4,7.676009932028887,0,0,0,3,9,1,2,0,38.0,2,2,508,0,80,0,290,0,0,6,2,12.478006361013815
1348,20,2,9.636000187369868,0,8,5,1,0,8,100.0,0,4,1,2,80,6,0,1652,1732,0,7.4821189235521155,0,0,1,2,7,1,2,0,1.0,0,3,712,0,0,0,0,0,0,5,3,12.554836882168734
1349,20,2,9.692519577152053,2,7,5,9,9,8,0.0,2,4,1,2,1443,6,0,39,1482,0,7.309212365692762,0,0,1,2,5,1,1,0,9.0,2,2,514,402,25,0,0,0,0,8,2,12.278393307109802
1350,70,3,8.565983355585669,3,8,5,136,21,4,0.0,4,0,4,3,259,6,0,425,684,1,6.843749949006225,1215,205,0,3,8,0,3,4,2008.0,1,0,0,0,54,20,0,0,0,12,2,11.711776323715393
1351,90,2,9.362460420037015,3,5,5,40,40,4,368.0,4,4,4,3,500,6,0,748,1248,4,7.1989312406881725,1296,0,1,3,12,0,3,3,40.0,3,4,968,0,0,0,0,0,0,8,2,12.206072645530176
1352,60,2,9.132054453577636,0,6,6,46,46,3,318.0,4,4,4,5,319,6,0,539,858,0,6.754604099487962,858,0,0,3,8,1,2,0,46.0,0,2,490,0,84,0,0,120,0,3,2,12.049418835484795
1353,50,3,8.699514748210191,3,6,9,72,9,4,0.0,4,4,4,6,0,6,0,698,698,4,6.6669567924292075,390,0,0,3,4,0,3,3,10.0,3,2,624,210,0,0,0,0,0,7,2,11.812289042195847
1354,50,2,9.596962392282867,0,8,5,15,14,8,579.0,2,4,0,2,816,6,0,1217,2033,0,7.627057417018933,1185,0,1,2,9,1,0,0,14.0,0,3,666,283,86,0,0,0,0,3,2,12.923912438680489
1355,60,2,9.241451367001236,0,7,5,8,8,8,0.0,2,4,4,2,735,6,0,257,992,0,6.899723107284872,873,0,1,2,7,1,5,0,8.0,2,3,839,0,184,0,0,0,0,6,2,12.367340793126294
1356,80,2,9.229358377811943,0,7,6,38,14,4,143.0,4,4,4,6,0,6,0,570,570,2,7.108244139731541,698,0,0,2,8,1,5,0,38.0,2,2,487,0,98,0,0,0,0,9,2,12.0435537160324
1357,20,2,9.156623089470196,3,5,5,42,42,3,65.0,4,4,4,5,340,6,0,524,864,4,6.79346613258001,0,0,0,3,5,0,3,0,42.0,2,1,264,0,0,0,0,0,0,10,2,11.608235644774554
1358,20,2,9.436439551116026,0,5,6,39,2,8,0.0,4,4,4,2,734,6,0,344,1078,0,6.982862751468942,0,0,1,3,6,1,1,0,39.0,0,2,500,0,0,0,0,0,0,4,2,11.917723684090689
1359,160,0,7.6577552711348655,3,6,5,10,10,4,216.0,2,4,4,2,378,6,0,378,756,0,6.6450909695056435,804,0,0,2,5,0,3,3,10.0,3,2,440,0,32,0,0,0,0,6,2,12.08672588789761
1360,20,2,9.725377116513638,3,9,5,2,1,8,66.0,0,4,0,2,1447,6,0,533,1980,0,7.590852123688581,0,0,1,0,8,1,2,0,2.0,0,3,770,194,45,0,0,0,0,9,2,12.66032791780777
1361,70,2,9.194414221425925,3,5,6,87,10,4,0.0,4,0,4,6,0,6,0,612,612,0,6.8977049431286375,1611,0,0,3,8,0,3,2,10.0,2,2,621,183,0,301,0,0,0,5,2,12.14950229404178
1362,20,2,9.690170562039654,0,7,5,4,4,8,16.0,0,4,0,0,1274,6,0,256,1530,0,7.333023014386481,0,0,1,2,7,1,2,0,4.0,0,2,430,168,36,0,0,0,0,6,2,12.468436909997664
1363,50,2,9.434523382865057,0,4,4,89,2,8,0.0,4,0,4,6,0,6,0,715,715,2,7.155396301896733,457,0,0,3,7,1,2,0,89.0,3,1,368,55,0,0,0,0,0,6,2,11.560762794384386
1364,60,2,9.047703788498627,0,6,5,1,0,8,0.0,2,4,4,6,0,6,0,616,616,0,6.4232469635335185,796,0,0,2,6,1,2,2,0.0,0,2,432,0,36,0,0,0,0,3,3,11.963567869487335
1365,160,0,8.064636475774222,3,7,5,1,1,4,0.0,2,4,4,6,0,6,0,600,600,0,6.253828811575472,600,80,0,2,4,0,3,3,1.0,2,2,480,0,166,0,0,0,0,4,0,11.87862357740665
1366,60,0,8.922658299524402,3,7,5,10,10,8,0.0,2,4,4,2,533,6,0,281,814,0,6.701960366002541,860,0,1,2,7,0,3,0,10.0,2,2,663,0,96,0,0,0,0,1,2,12.283033686666302
1367,60,2,9.12467354521909,0,7,5,9,9,8,158.0,2,4,4,2,633,6,0,240,873,0,6.782192056006791,908,0,1,2,7,0,3,0,9.0,2,2,588,0,88,0,0,0,0,6,0,12.170445467887022
1368,160,3,7.887959336599945,3,5,6,29,29,2,0.0,4,4,4,0,548,5,173,36,757,0,6.829793737512425,550,0,0,3,6,1,5,0,29.0,2,1,336,104,26,0,0,0,0,7,2,11.751942365440726
1369,120,3,8.39728289474368,3,6,5,6,5,8,170.0,2,4,0,2,685,6,0,163,848,0,6.742880635791902,0,0,1,2,4,0,3,0,6.0,0,2,420,140,0,0,0,0,0,6,2,11.877568578558137
1370,20,2,9.271905727634335,1,8,5,7,7,8,171.0,2,4,0,1,370,4,972,315,1657,0,7.419380582918693,0,0,1,2,8,1,5,0,7.0,0,2,502,0,262,0,0,0,0,5,2,12.354492650648446
1371,50,2,8.594154232552366,3,4,6,89,59,6,0.0,4,4,4,0,315,5,105,420,840,0,6.733401891837358,534,0,0,3,6,0,3,3,42.0,0,1,338,0,0,198,0,0,0,10,2,11.561715629139659
1372,80,2,9.169518377455928,3,6,6,53,12,0,0.0,4,4,0,1,831,6,0,161,992,2,7.415175109613295,0,0,1,2,8,1,5,2,53.0,2,1,377,0,28,0,0,178,0,10,2,12.016726473799254
1373,60,2,9.185022563991893,3,7,6,8,8,8,0.0,2,4,0,2,975,6,0,133,1108,0,7.010311867307229,989,0,1,2,8,1,5,3,8.0,2,2,583,253,170,0,0,0,0,6,2,12.521977676925696
1374,20,2,9.341368634382588,3,10,5,6,5,8,705.0,0,4,1,2,1282,6,0,1351,2633,0,7.87587915949631,0,0,1,0,8,2,2,0,6.0,2,3,804,314,140,0,0,0,0,3,2,13.053013299269535
1375,60,0,9.270964993792617,3,7,5,3,3,2,0.0,2,4,4,6,0,6,0,1026,1026,0,6.933423025730715,932,0,0,2,9,1,2,0,3.0,0,3,936,154,210,0,0,0,0,7,2,12.429216196844385
1376,20,2,9.3048320350689,0,8,5,0,0,8,80.0,2,4,1,6,0,6,0,1571,1571,0,7.359467638255621,0,0,0,2,7,1,2,0,0.0,0,3,722,100,36,0,0,0,0,12,3,12.384218830913648
1377,30,2,8.747034264178168,3,6,5,78,58,9,0.0,2,4,3,5,384,6,0,384,768,4,6.672032945461067,0,0,0,3,4,0,3,3,83.0,3,1,160,0,141,0,0,0,0,4,2,11.418614785498988
1378,50,2,9.305468717067761,3,5,5,68,49,9,0.0,4,4,4,3,408,1,420,156,984,0,6.891625897052253,620,0,0,3,6,0,3,3,32.0,3,2,660,0,68,0,0,0,0,7,2,11.669929213779893
1379,160,3,7.577121930876678,3,6,5,33,33,3,408.0,4,0,4,1,309,6,0,174,483,4,6.180016653652572,504,0,0,3,5,0,3,3,33.0,3,1,264,72,0,0,0,0,0,6,2,11.326595886778733
1380,80,2,9.183482917806302,3,5,5,2,1,8,0.0,2,4,4,6,0,6,0,384,384,2,6.625392368007955,640,0,0,2,7,0,3,2,1.0,0,2,400,100,0,0,0,0,0,5,2,12.028738630247256
1381,30,2,9.013351778138825,3,3,3,96,60,7,0.0,4,0,4,5,203,6,0,661,864,4,6.761572768804054,0,0,1,3,5,0,3,3,72.0,3,1,200,0,0,96,0,0,0,6,2,10.976782033219948
1382,20,2,9.466918699376631,0,6,7,38,38,1,0.0,4,4,3,1,865,6,0,340,1205,0,7.6577552711348655,0,0,0,3,7,2,2,0,38.0,0,2,550,0,42,0,0,0,0,5,2,12.377922902456833
1383,70,3,8.881836305004146,3,7,7,86,56,9,0.0,1,4,4,6,0,6,0,596,596,0,6.905753276311464,764,0,1,2,8,0,3,3,17.0,3,2,576,36,0,221,0,0,0,10,2,11.964001084330445
1384,30,2,10.140099989797301,3,5,7,89,0,9,0.0,4,4,4,6,0,6,0,816,816,0,7.255591274253665,0,0,0,2,7,0,3,0,0.0,3,2,576,0,0,112,0,0,0,8,2,11.626254150277234
1385,50,2,9.111624399037023,3,6,5,70,59,10,0.0,4,4,3,5,204,6,0,356,560,4,6.548219102762372,560,0,0,3,6,0,3,3,70.0,3,1,280,0,0,0,0,0,0,10,2,11.561715629139659
1386,50,3,8.600798775271034,3,4,8,88,3,8,0.0,4,4,4,1,735,6,0,61,796,2,6.679599185844383,358,0,1,2,7,0,3,3,88.0,3,1,240,0,96,0,0,0,0,5,2,11.740061037553975
1387,60,2,9.722684841711443,0,7,5,28,28,5,184.0,2,4,4,1,790,2,469,133,1392,4,7.238496840894365,1392,0,1,2,12,2,5,0,28.0,2,2,564,0,112,0,0,440,519,7,2,12.429216196844385
1388,50,3,9.05017161982336,3,6,7,91,57,7,0.0,4,4,4,5,168,2,546,0,714,4,7.416979621381153,862,0,0,2,10,1,2,3,91.0,3,1,216,88,15,0,0,0,0,8,1,11.820410164718187
1389,20,2,9.608579434992608,0,9,5,3,2,8,160.0,0,4,1,2,1320,6,0,426,1746,0,7.465082736399548,0,0,1,0,7,2,2,0,3.0,0,3,758,201,39,0,0,0,0,10,2,12.841325847671216
1390,50,3,8.699514748210191,3,6,6,66,57,9,0.0,4,1,4,0,375,6,0,360,735,0,6.767343125265392,349,0,0,3,6,1,2,3,4.0,3,2,440,0,0,0,0,0,0,3,2,11.782952602183288
1391,20,2,9.116029692504943,3,7,5,6,6,8,244.0,2,4,0,2,1400,6,0,125,1525,0,7.329749689041513,0,0,1,2,6,0,3,0,6.0,2,2,541,219,36,0,0,0,0,9,2,12.367340793126294
1392,90,2,9.098738195394882,3,5,5,42,42,5,0.0,4,4,4,6,0,6,0,1584,1584,4,7.367708572374371,0,0,0,3,8,0,3,3,42.0,3,3,792,0,152,0,0,0,0,4,2,11.728036844587177
1393,85,2,8.966738978759576,3,5,5,39,39,3,0.0,4,4,0,0,769,6,0,95,864,4,6.802394763324312,0,0,1,3,6,1,4,0,39.0,2,1,288,175,144,0,0,0,0,12,2,11.719939634354555
1394,190,3,9.287301413112312,3,6,7,103,8,9,0.0,1,4,4,6,0,6,0,482,482,0,7.107425474110705,691,0,0,3,7,1,5,3,5.0,3,2,672,0,25,212,0,0,0,4,2,12.0015054797889
1395,120,2,8.305236829492593,3,7,5,0,0,8,45.0,2,4,0,2,1070,6,0,286,1356,0,7.3132203870903005,0,0,1,2,6,1,2,0,0.0,0,3,648,161,20,0,0,0,0,10,3,12.415433652431743
1396,60,2,9.446597562435775,0,8,5,2,1,8,245.0,2,1,1,6,0,6,0,1094,1094,0,7.032624261028007,1349,0,0,2,9,1,2,2,2.0,0,3,642,144,39,0,0,0,0,2,2,12.54686766829102
1397,20,2,10.95430917736789,0,5,5,62,60,9,0.0,4,4,0,1,353,5,334,60,747,4,7.430707082545968,0,0,1,3,7,2,5,3,44.0,3,2,572,0,0,50,0,0,0,6,2,11.982929094215965
